Year,Month,Day,Open,High,Low,Close,Volume,Adj Close
2001,12,3,113.65,114.08,113.01,113.37000274658203,15220400,76.76585388183594
2001,12,4,113.92,115.3,113.35,115.29000091552734,17239900,78.06593322753906
2001,12,5,115.61,118.0,115.56,117.4000015258789,25204000,79.49467468261719
2001,12,6,117.34,117.94,116.93,117.33999633789062,17972900,79.45404815673828
2001,12,7,116.9,117.09,115.7,116.55999755859375,18857800,78.9258804321289
2001,12,10,115.85,116.39,114.35,114.37999725341797,13862700,77.44975280761719
2001,12,11,114.9,115.72,113.9,114.1500015258789,20833300,77.29402923583984
2001,12,12,114.55,114.78,113.11,114.27999877929688,16171500,77.38204956054688
2001,12,13,113.45,113.7,112.04,112.05999755859375,19026700,75.87881469726562
2001,12,14,112.33,113.49,112.0,113.12999725341797,16721900,76.60334777832031
2001,12,17,112.99,114.36,112.9,114.30000305175781,13925900,77.39558410644531
2001,12,18,114.63,115.15,114.34,114.9800033569336,13663700,77.85601043701172
2001,12,19,114.09,115.92,114.0,115.79000091552734,20143400,78.40447998046875
2001,12,20,115.5,115.8,114.55,114.6500015258789,14867900,77.63257598876953
2001,12,21,115.03,115.07,114.2,114.94999694824219,14037700,78.1034164428711
2001,12,24,114.83,115.04,114.61,114.7300033569336,5728800,77.95394134521484
2001,12,26,114.65,116.21,114.65,115.36000061035156,10304800,78.38197326660156
2001,12,27,115.3,116.08,115.25,116.05999755859375,9407300,78.85758972167969
2001,12,28,116.29,116.75,115.92,116.0,10593800,78.81685638427734
2001,12,31,116.15,116.39,114.23,114.30000305175781,14619500,77.6617660522461
2002,1,2,115.11,115.75,113.81,115.52999877929688,18651900,78.49751281738281
2002,1,3,115.65,116.95,115.54,116.83999633789062,15743000,79.38758850097656
2002,1,4,117.17,117.98,116.55,117.62000274658203,20140700,79.91754150390625
2002,1,7,117.7,117.99,116.56,116.79000091552734,13106500,79.3536148071289
2002,1,8,116.79,117.06,115.97,116.5199966430664,12683700,79.1701889038086
2002,1,9,116.68,117.78,115.34,115.56999969482422,16610300,78.52467346191406
2002,1,10,115.69,116.35,115.3,116.08000183105469,12823400,78.87122344970703
2002,1,11,116.21,116.28,114.7,114.94000244140625,13708400,78.09663391113281
2002,1,14,114.65,114.84,113.96,114.22000122070312,12301100,77.60745239257812
2002,1,15,114.55,115.39,113.9,115.1500015258789,20219900,78.23931121826172
2002,1,16,114.3,114.4,112.69,112.81999969482422,17067000,76.65617370605469
2002,1,17,113.76,114.24,113.4,113.66999816894531,17283400,77.23372650146484
2002,1,18,113.0,113.85,112.67,113.1500015258789,17028000,76.88040924072266
2002,1,22,113.75,113.93,112.02,112.37000274658203,11689300,76.35043334960938
2002,1,23,112.63,113.55,112.02,113.2300033569336,12438900,76.93476104736328
2002,1,24,113.64,114.25,113.32,113.58000183105469,12142800,77.17255401611328
2002,1,25,113.12,114.18,113.04,113.55000305175781,12810700,77.15221405029297
2002,1,28,113.9,114.19,112.92,113.86000061035156,10589200,77.36283874511719
2002,1,29,113.85,114.13,110.05,110.27999877929688,27720800,74.93034362792969
2002,1,30,110.39,113.39,108.4,111.87000274658203,34711800,76.0107192993164
2002,1,31,112.15,113.3,111.62,113.18000030517578,19909200,76.90078735351562
2002,2,1,113.09,113.3,112.17,112.6500015258789,15838500,76.54067993164062
2002,2,4,112.23,112.23,109.44,109.8499984741211,24243400,74.6382064819336
2002,2,5,109.4,110.49,108.53,109.16999816894531,33614000,74.17615509033203
2002,2,6,109.65,109.74,108.06,108.69999694824219,29486000,73.8568344116211
2002,2,7,108.72,109.86,108.0,108.0199966430664,23445400,73.39482879638672
2002,2,8,108.63,110.75,108.3,110.08999633789062,19277800,74.80128479003906
